fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,responsable,fuente,comentario,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-11-11,C009,300103,127,127.0,3603770,Institucional,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,JAMON DE CERDO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON CERDO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,FoodService Capital,110111,89,89.0,5353890,Inst.,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,GOUDA NATURAL BLOQUE CAMPO REAL 1KG,1.0,KG,GOUDA NATURAL,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-11-11,C009,110111,68,68.0,3993200,Institucional,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,GOUDA NATURAL BLOQUE CAMPO REAL 1KG,1.0,KG,GOUDA NATURAL,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-11-11,Cadena 1,130101,292,43.8,1215780,Hard Discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,FoodService Capital,130104,97,14.55,398240,Institucional,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,C006,120101,127,31.75,939900,Hard Discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-11,C009,300104,138,138.0,3931830,Inst.,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,JAMON DE PAVO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON PAVO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C007,300103,176,176.0,5145630,Institucional,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C007,Food Service Capital,id_directo,100.0,Institucional,Centro,True,JAMON DE CERDO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON CERDO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C006,300101,59,13.57,387360,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C008,900106,43,43.0,3806260,Inst.,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,id_directo,100.0,Institucional,Antioquia,True,PEPPERONI BARRA CASA IBERIA 1KG,1.0,KG,PEPPERONI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-11,C018,300102,92,21.16,643990,Hard Discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C007,300104,209,209.0,6094350,Institucional,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C007,Food Service Capital,id_directo,100.0,Institucional,Centro,True,JAMON DE PAVO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON PAVO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C009,900106,42,42.0,3796370,Institucional,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,PEPPERONI BARRA CASA IBERIA 1KG,1.0,KG,PEPPERONI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-11,C004,120103,120,24.0,865320,Discounters,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-11,FoodService Capital,900105,45,45.0,4059630,Inst.,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,SALAMI BARRA CASA IBERIA 1KG,1.0,KG,SALAMI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-11,C009,110116,71,71.0,4372800,Inst.,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,PROVOLONE BLOQUE CAMPO REAL 1KG,1.0,KG,PROVOLONE,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-11-11,C008,900105,42,42.0,3629150,Institucional,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,id_directo,100.0,Institucional,Antioquia,True,SALAMI BARRA CASA IBERIA 1KG,1.0,KG,SALAMI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-11,PrecioListo,110112,118,11.8,594490,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-11,HORECA ANTIOQUIA,300104,124,124.0,3438580,Inst.,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,JAMON DE PAVO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON PAVO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,DESCUENTO YA,110113,129,32.25,1474350,Hard discount,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-11,Horeca Antioquia,110116,65,65.0,3796050,Inst.,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,PROVOLONE BLOQUE CAMPO REAL 1KG,1.0,KG,PROVOLONE,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-11-11,C005,130104,155,23.25,673970,Hard Discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,Cadena 1,300101,119,27.37,776120,Hard discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C009,120102,175,175.0,4735010,Inst.,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,MOZZARELLA BLOQUE CAMPOCLARO 1KG,1.0,KG,MOZZARELLA,BLOQUES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-11,C009,130104,51,7.65,205750,Inst.,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,id_directo,100.0,Institucional,Occidente,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,C008,130104,82,12.3,345110,Inst.,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,id_directo,100.0,Institucional,Antioquia,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,Horeca Antioquia,120102,156,156.0,4444460,Institucional,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,MOZZARELLA BLOQUE CAMPOCLARO 1KG,1.0,KG,MOZZARELLA,BLOQUES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-11,DescuentoYA,300101,100,23.0,645450,Hard Discount,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,PRECIO LISTO,130103,192,55.296,1159780,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,Punto Menos Caribe,130101,222,33.3,914220,Discounters,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,C008,300103,141,141.0,4070090,Institucional,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,id_directo,100.0,Institucional,Antioquia,True,JAMON DE CERDO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON CERDO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-11,C007,120102,215,215.0,6097360,Institucional,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C007,Food Service Capital,id_directo,100.0,Institucional,Centro,True,MOZZARELLA BLOQUE CAMPOCLARO 1KG,1.0,KG,MOZZARELLA,BLOQUES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-11,C008,130102,173,173.0,3293710,Institucional,Antioquia,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C008,Horeca Antioquia,id_directo,100.0,Institucional,Antioquia,True,CHEDDAR BLOQUE DELILAT 1KG,1.0,KG,CHEDDAR ANALOGO,BLOQUES,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-11,Sabor Escolar,900105,48,,4285870,Inst.,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C009,Sabor Escolar,nombre_normalizado,100.0,Institucional,Occidente,True,SALAMI BARRA CASA IBERIA 1KG,1.0,KG,SALAMI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-11,DescuentoYA,900102,106,8.48,740700,Discounters,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,RapiExpress,300102,2,0.46,14620,Quick commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-12,C012,190101,3,1.2,60900,Especializadas,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-12,C013,110109,19,2.85,233620,Tiendas Especializadas,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,IBERICO CUÑA MONTE AZUL 150G,0.15,UND,IBERICO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-12,C012,110106,21,2.625,214360,Tiendas Especial.,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-12,La Mesa Premium,900101,16,1.28,125440,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,C017,300101,3,0.69,20700,Ecommerce,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-11-12,C012,190102,3,1.5,70050,Tiendas Especializadas,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,False
2025-11-12,C013,110114,11,2.75,210290,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-12,C017,900103,5,0.4,41920,E-commerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,C013,900103,9,0.72,76770,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,C012,110105,14,2.1,156380,Tiendas Especial.,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-12,Delimarket Gourmet,900104,28,2.24,201450,Tiendas Especializadas,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,RapiExpress,900101,3,0.24,23530,Quick commerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,LaMesa Premium,900102,26,2.08,195080,Tiendas Especial.,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,C017,130101,3,0.45,13040,Quick commerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-12,LaMesa Premium,190101,1,0.4,19880,Tiendas Especial.,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-12,La Mesa Premium Cali,190102,1,0.5,23920,Tiendas Especial.,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,alias_especifico,100.0,Tiendas Especializadas,Occidente,True,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,False
2025-11-12,Abarrotes del Norte,130101,17,2.55,72510,Tradicional,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C015,Abarrotes Norte,alias_especifico,100.0,Tradicional Modernizado,Caribe,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-12,Delimarket Gmet,900103,12,0.96,101890,Especializadas,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,Rapi Express,190101,1,0.4,19530,Quick commerce,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,REVISAR,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,False
2025-11-12,C013,190103,2,1.2,65020,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-12,Delimarket Gmet,110108,20,3.0,241740,Especializadas,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-12,DeliMarket Gourmet,900101,30,2.4,237570,Especializadas,Centro,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-12,Rapi Express,110112,4,0.4,20880,Quick commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-11-12,C013,110106,13,1.625,129330,Tiendas Especial.,Occidente,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-12,C012,110109,13,1.95,155820,Tiendas Especializadas,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,IBERICO CUÑA MONTE AZUL 150G,0.15,UND,IBERICO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,Plaza Hogar,110114,51,12.75,954860,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C016,120104,52,10.4,312180,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-13,C014,900104,66,5.28,453420,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-11-13,C016,110110,19,6.84,492970,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-11-13,C002,190103,7,4.2,219360,GS,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-13,HiperMax Nacional,190103,7,4.2,221710,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,False
2025-11-13,C003,120104,54,10.8,326360,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-11-13,Super Ahorro,110102,62,9.3,673630,Grandes superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-11-13,C016,300101,51,11.73,346060,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q4,OK,Sell_in_3.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
